Food,Ratio,DietID,replicate,flyID,lifespan,totaleaten,watertotal,dietremaining,waterremaining,eggs,trial
90 mg/mL,1:08,17,A,17A,32,121.3809406,82.17692572,11,13.4,74,II
90 mg/mL,1:08,17,A,17A,36,115.9958058,79.3080442,12.1,14.3,50,II
90 mg/mL,1:08,17,A,17A,40,100,65.35021381,0,17.9,113,II
90 mg/mL,1:08,17,A,17A,44,98.76410917,68.38280672,2.9,17.2,102,II
90 mg/mL,1:08,17,A,17A,48,90.897724,60.26545285,10,19,82,II
90 mg/mL,1:08,17,A,17A,52,100,67.95916299,0,17.3,106,II
90 mg/mL,1:08,17,A,17A,56,100,85.89980203,0,12.1,79,II
90 mg/mL,1:08,17,A,17A,60,100,70.04563546,0,16.8,55,II
90 mg/mL,1:08,17,A,17A,64,98.20015436,50.0005185,3.7,21,74,II
90 mg/mL,1:08,17,A,17A,68,100,47.78683452,0,21.4,48,II
90 mg/mL,1:08,17,A,17A,72,100,28.76796861,0,24.5,62,II
90 mg/mL,1:08,17,A,17A,76,95.07969945,59.78365377,7.1,19.1,43,II
90 mg/mL,1:08,17,A,17A,80,94.864211,60.26545285,7.3,19,27,II
90 mg/mL,1:08,17,A,17A,84,88.4332444,31.40994837,11.1,24.1,18,II
90 mg/mL,1:08,17,A,17A,88,78.97430879,58.31855448,14.4,19.4,0,II
90 mg/mL,1:08,17,A,17A,90,26.0694902,28.76796861,24.9,24.5,0,II
90 mg/mL,1:04,18,A,18A,4,65.79305217,52.69175198,17.8,20.5,0,II
90 mg/mL,1:04,18,A,18A,8,99.89131055,59.78365377,0.6,19.1,0,II
90 mg/mL,1:04,18,A,18A,12,120.3494913,71.65793595,10.6,16.4,0,II
90 mg/mL,1:04,18,A,18A,16,106.7159098,62.6254228,14.1,18.5,0,II
90 mg/mL,1:04,18,A,18A,20,92.29474795,73.22006737,9.3,16,0,II
90 mg/mL,1:04,18,A,18A,24,114.5756289,71.65793595,14.3,16.4,17,II
90 mg/mL,1:04,18,A,18A,28,100,86.42918834,0,11.9,0,II
90 mg/mL,1:04,18,A,18A,32,122.3057038,17.63236339,14,26.1,0,II
90 mg/mL,1:04,18,A,18A,36,99.45789591,78.6375562,1.7,14.5,103,II
90 mg/mL,1:04,18,A,18A,40,130.6714667,61.69121937,17.6,18.7,3,II
90 mg/mL,1:04,18,A,18A,44,86.68960056,81.56023706,11.8,13.6,19,II
90 mg/mL,1:04,18,A,18A,48,82.78180008,97.48153839,13.2,4.6,0,II
90 mg/mL,1:02,19,A,19A,4,67.95916299,53.21993032,17.3,20.4,0,II
90 mg/mL,1:02,19,A,19A,8,100,61.69121937,0,18.7,0,II
90 mg/mL,1:02,19,A,19A,12,100,97.81136341,0,4.2,0,II
90 mg/mL,1:02,19,A,19A,16,132.0616475,73.22006737,0,16,0,II
90 mg/mL,1:02,19,A,19A,20,120.9521991,76.19529094,9,15.2,0,II
90 mg/mL,1:02,19,A,19A,24,137.1550463,22.61652767,11.4,25.4,0,II
90 mg/mL,1:02,19,A,19A,28,238.093805,95.90850083,3.7,6.3,0,II
90 mg/mL,1:02,19,A,19A,31,70.04563546,82.17692572,16.8,13.4,0,II
90 mg/mL,1:01,20,A,20A,4,100,62.6254228,0,18.5,0,II
90 mg/mL,1:01,20,A,20A,8,199.6416441,70.04563546,0,16.8,0,II
90 mg/mL,1:01,20,A,20A,10,12.47190284,10.20596411,26.8,27.1,0,II
90 mg/mL,1:00,21,A,21A,4,51.62534139,76.90831998,20.7,15,0,II
45 mg/mL,0:01,22,A,22A,4,80.61293879,64.00237016,13.9,18.2,0,II
45 mg/mL,0:01,22,A,22A,8,62.1599484,71.25957831,18.6,16.5,0,II
45 mg/mL,0:01,22,A,22A,12,87.45379899,43.1963256,11.5,22.2,0,II
45 mg/mL,0:01,22,A,22A,16,70.04563546,58.81020965,16.8,19.3,0,II
45 mg/mL,0:01,22,A,22A,20,63.54662846,30.09600373,18.3,24.3,0,II
45 mg/mL,0:01,22,A,22A,24,57.82360386,69.22055933,19.5,17,0,II
45 mg/mL,0:01,22,A,22A,28,52.16022395,54.26625728,20.6,20.2,0,II
45 mg/mL,0:01,22,A,22A,32,56.31892913,70.04563546,19.8,16.8,0,II
45 mg/mL,0:01,22,A,22A,36,53.21993032,26.74942145,20.4,24.8,0,II
45 mg/mL,0:01,22,A,22A,40,54.78441565,48.90044281,20.1,21.2,0,II
45 mg/mL,0:01,22,A,22A,44,49.45216987,46.0909661,21.1,21.7,0,II
45 mg/mL,0:01,22,A,22A,47,43.7820946,33.35452105,22.1,23.8,0,II
45 mg/mL,1:16,23,A,23A,4,50.54549345,57.32535276,20.9,19.6,0,II
45 mg/mL,1:16,23,A,23A,8,58.81020965,63.08764775,19.3,18.4,0,II
45 mg/mL,1:16,23,A,23A,12,55.81074666,48.3453326,19.9,21.3,0,II
45 mg/mL,1:08,24,A,24A,4,76.90831998,54.26625728,15,20.2,0,II
45 mg/mL,1:08,24,A,24A,8,83.95631634,62.6254228,12.8,18.5,0,II
45 mg/mL,1:08,24,A,24A,12,99.86212476,52.69175198,0.7,20.5,0,II
45 mg/mL,1:08,24,A,24A,16,100,68.38280672,0,17.2,0,II
45 mg/mL,1:08,24,A,24A,20,137.7695264,72.83421799,0,16.1,0,II
45 mg/mL,1:08,24,A,24A,24,100,85.35895296,0,12.3,0,II
45 mg/mL,1:04,25,A,25A,4,159.7836538,45.51886968,0,21.8,0,II
45 mg/mL,1:04,25,A,25A,8,100,72.83421799,0,16.1,0,II
45 mg/mL,1:02,26,A,26A,4,134.6333905,73.22006737,0,16,0,II
45 mg/mL,1:02,26,A,26A,8,199.077076,65.79305217,2.4,17.8,0,II
45 mg/mL,1:02,26,A,26A,12,100,92.85354272,0,9,0,II
45 mg/mL,1:02,26,A,26A,16,200,84.52606488,0,12.6,8,II
45 mg/mL,1:02,26,A,26A,19,100,77.95497475,0,14.7,10,II
45 mg/mL,1:01,27,A,27A,4,168.8032703,24.69897905,0,25.1,0,II
45 mg/mL,1:01,27,A,27A,8,200,97.56551609,0,4.5,0,II
45 mg/mL,1:01,27,A,27A,12,300,13.9643909,0,26.6,0,II
45 mg/mL,1:01,27,A,27A,16,290.2585351,28.76796861,0,24.5,0,II
45 mg/mL,1:01,27,A,27A,20,199.8621248,100,0.7,0,0,II
45 mg/mL,1:01,27,A,27A,24,265.7198452,54.78441565,9.6,20.1,0,II
45 mg/mL,1:01,27,A,27A,26,99.7230707,11.72022149,1.1,26.9,1,II
45 mg/mL,1:00,28,A,28A,3,57.82360386,37.76952645,19.5,23.1,0,II
360 mg/mL,0:01,1,B,1B,4,37.14925741,57.82360386,23.2,19.5,0,II
360 mg/mL,0:01,1,B,1B,8,30.09600373,56.82379618,24.3,19.7,0,II
360 mg/mL,0:01,1,B,1B,12,29.43374962,83.07982327,24.4,13.1,0,II
360 mg/mL,0:01,1,B,1B,16,35.89829095,15.44240619,23.4,26.4,0,II
360 mg/mL,0:01,1,B,1B,20,25.38601081,68.38280672,25,17.2,0,II
360 mg/mL,0:01,1,B,1B,24,83.37491261,47.78683452,13,21.4,0,II
360 mg/mL,0:01,1,B,1B,28,31.40994837,25.38601081,24.1,25,0,II
360 mg/mL,1:16,2,B,2B,4,36.52551372,6.356583016,23.3,27.6,0,II
360 mg/mL,1:16,2,B,2B,8,73.9824336,37.14925741,15.8,23.2,0,II
360 mg/mL,1:16,2,B,2B,12,36.52551372,43.1963256,23.3,22.2,0,II
360 mg/mL,1:16,2,B,2B,16,38.38632527,8.677153968,23,27.3,0,II
360 mg/mL,1:16,2,B,2B,20,19.07433845,56.31892913,25.9,19.8,0,II
360 mg/mL,1:16,2,B,2B,24,51.08709948,21.91524459,20.8,25.5,0,II
360 mg/mL,1:16,2,B,2B,28,33.99570412,70.45343368,23.7,16.7,0,II
360 mg/mL,1:16,2,B,2B,32,43.1963256,57.82360386,22.2,19.5,0,II
360 mg/mL,1:16,2,B,2B,36,56.31892913,43.7820946,19.8,22.1,0,II
360 mg/mL,1:16,2,B,2B,40,27.42580878,48.3453326,24.7,21.3,0,II
360 mg/mL,1:16,2,B,2B,44,28.09865641,27.42580878,24.6,24.7,0,II
360 mg/mL,1:16,2,B,2B,48,49.45216987,14.70520562,21.1,26.5,0,II
360 mg/mL,1:16,2,B,2B,52,32.06164751,47.78683452,24,21.4,0,II
360 mg/mL,1:16,2,B,2B,56,41.4184226,45.51886968,22.5,21.8,0,II
360 mg/mL,1:16,2,B,2B,60,51.62534139,65.35021381,20.7,17.9,0,II
360 mg/mL,1:16,2,B,2B,64,52.16022395,48.3453326,20.6,21.3,0,II
360 mg/mL,1:16,2,B,2B,68,49.45216987,54.26625728,21.1,20.2,0,II
360 mg/mL,1:16,2,B,2B,72,51.62534139,61.69121937,20.7,18.7,0,II
360 mg/mL,1:16,2,B,2B,76,43.7820946,41.4184226,22.1,22.5,0,II
360 mg/mL,1:16,2,B,2B,80,38.38632527,28.09865641,23,24.6,0,II
360 mg/mL,1:16,2,B,2B,84,56.31892913,50.54549345,19.8,20.9,0,II
360 mg/mL,1:16,2,B,2B,87,32.70983696,37.76952645,23.9,23.1,0,II
360 mg/mL,1:08,3,B,3B,4,49.45216987,44.94336203,21.1,21.9,0,II
360 mg/mL,1:08,3,B,3B,8,32.06164751,57.32535276,24,19.6,0,II
360 mg/mL,1:08,3,B,3B,12,33.35452105,26.0694902,23.8,24.9,0,II
360 mg/mL,1:08,3,B,3B,16,38.99965834,44.94336203,22.9,21.9,132,II
360 mg/mL,1:08,3,B,3B,20,35.2675847,82.78180008,23.5,13.2,13,II
360 mg/mL,1:08,3,B,3B,24,51.62534139,47.22494386,20.7,21.5,123,II
360 mg/mL,1:08,3,B,3B,28,45.51886968,37.14925741,21.8,23.2,8,II
360 mg/mL,1:08,3,B,3B,32,50.54549345,44.94336203,20.9,21.9,97,II
360 mg/mL,1:08,3,B,3B,36,48.3453326,42.01449416,21.3,22.4,110,II
360 mg/mL,1:08,3,B,3B,40,40.81890775,64.4548781,22.6,18.1,38,II
360 mg/mL,1:08,3,B,3B,44,33.35452105,35.89829095,23.8,23.4,1,II
360 mg/mL,1:08,3,B,3B,48,44.94336203,46.0909661,21.9,21.7,27,II
360 mg/mL,1:08,3,B,3B,52,34.63339055,86.94716829,23.6,11.7,7,II
360 mg/mL,1:04,4,B,4B,4,40.81890775,65.79305217,22.6,17.8,0,II
360 mg/mL,1:04,4,B,4B,8,45.51886968,59.29857439,21.8,19.2,0,II
360 mg/mL,1:04,4,B,4B,12,55.29924381,82.48083642,20,13.3,0,II
360 mg/mL,1:04,4,B,4B,16,39.60953012,57.82360386,22.8,19.5,0,II
360 mg/mL,1:04,4,B,4B,20,40.81890775,73.60280398,22.6,15.9,0,II
360 mg/mL,1:04,4,B,4B,24,179.9664884,55.81074666,0,19.9,0,II
360 mg/mL,1:04,4,B,4B,28,43.7820946,29.43374962,22.1,24.4,0,II
360 mg/mL,1:04,4,B,4B,32,42.01449416,108.6552954,22.4,12.8,3,II
360 mg/mL,1:04,4,B,4B,36,37.14925741,47.78683452,23.2,21.4,37,II
360 mg/mL,1:04,4,B,4B,40,51.62534139,40.81890775,20.7,22.6,7,II
360 mg/mL,1:04,4,B,4B,44,32.70983696,56.82379618,23.9,19.7,0,II
360 mg/mL,1:02,5,B,5B,4,26.0694902,43.7820946,24.9,22.1,0,II
360 mg/mL,1:02,5,B,5B,8,49.45216987,75.83418062,21.1,15.3,0,II
360 mg/mL,1:02,5,B,5B,12,52.16022395,67.95916299,20.6,17.3,0,II
360 mg/mL,1:02,5,B,5B,16,25.38601081,60.74397673,25,18.9,17,II
360 mg/mL,1:02,5,B,5B,20,37.76952645,70.04563546,23.1,16.8,82,II
360 mg/mL,1:02,5,B,5B,24,46.65965594,52.16022395,21.6,20.6,38,II
360 mg/mL,1:02,5,B,5B,28,42.60712698,33.35452105,22.3,23.8,0,II
360 mg/mL,1:02,5,B,5B,32,43.1963256,48.90044281,22.2,21.2,1,II
360 mg/mL,1:02,5,B,5B,36,60.26545285,70.04563546,19,16.8,122,II
360 mg/mL,1:01,6,B,6B,4,21.21038826,44.36443854,25.6,22,0,II
360 mg/mL,1:01,6,B,6B,8,39.60953012,93.97034611,22.8,8.1,0,II
360 mg/mL,1:01,6,B,6B,10,16.90598102,16.17599664,26.2,26.3,0,II
360 mg/mL,1:00,7,B,7B,4,22.61652767,100,25.4,0,0,II
360 mg/mL,1:00,7,B,7B,5,3.211259169,16.90598102,28,26.2,0,II
180 mg/mL,0:01,8,B,8B,4,39.60953012,55.81074666,22.8,19.9,0,II
180 mg/mL,0:01,8,B,8B,8,51.08709948,75.83418062,20.8,15.3,0,II
180 mg/mL,0:01,8,B,8B,12,48.3453326,71.25957831,21.3,16.5,0,II
180 mg/mL,0:01,8,B,8B,16,52.16022395,30.09600373,20.6,24.3,0,II
180 mg/mL,0:01,8,B,8B,20,27.42580878,71.25957831,24.7,16.5,0,II
180 mg/mL,0:01,8,B,8B,24,46.0909661,15.44240619,21.7,26.4,0,II
180 mg/mL,0:01,8,B,8B,25,13.21995798,19.07433845,26.7,25.9,0,II
180 mg/mL,1:16,9,B,9B,4,57.82360386,36.52551372,19.5,23.3,0,II
180 mg/mL,1:16,9,B,9B,8,25.38601081,43.7820946,25,22.1,0,II
180 mg/mL,1:16,9,B,9B,12,41.4184226,33.35452105,22.5,23.8,0,II
180 mg/mL,1:16,9,B,9B,16,38.38632527,53.21993032,23,20.4,0,II
180 mg/mL,1:16,9,B,9B,20,38.38632527,22.61652767,23,25.4,0,II
180 mg/mL,1:16,9,B,9B,24,32.06164751,29.43374962,24,24.4,0,II
180 mg/mL,1:16,9,B,9B,28,44.36443854,69.22055933,22,17,0,II
180 mg/mL,1:16,9,B,9B,32,37.76952645,49.45216987,23.1,21.1,0,II
180 mg/mL,1:16,9,B,9B,36,26.0694902,31.40994837,24.9,24.1,0,II
180 mg/mL,1:16,9,B,9B,40,28.09865641,34.63339055,24.6,23.6,0,II
180 mg/mL,1:16,9,B,9B,44,38.38632527,60.74397673,23,18.9,0,II
180 mg/mL,1:16,9,B,9B,48,55.29924381,56.31892913,20,19.8,0,II
180 mg/mL,1:16,9,B,9B,52,32.70983696,35.89829095,23.9,23.4,0,II
180 mg/mL,1:16,9,B,9B,56,20.50195455,20.50195455,25.7,25.7,0,II
180 mg/mL,1:16,9,B,9B,60,44.36443854,28.09865641,22,24.6,0,II
180 mg/mL,1:16,9,B,9B,64,30.09600373,22.61652767,24.3,25.4,0,II
180 mg/mL,1:16,9,B,9B,68,40.21594509,38.38632527,22.7,23,0,II
180 mg/mL,1:08,10,B,10B,4,48.3453326,30.75473522,21.3,24.2,0,II
180 mg/mL,1:08,10,B,10B,8,51.08709948,58.81020965,20.8,19.3,0,II
180 mg/mL,1:08,10,B,10B,12,50.0005185,77.60913361,21,14.8,0,II
180 mg/mL,1:08,10,B,10B,16,59.29857439,41.4184226,19.2,22.5,0,II
180 mg/mL,1:08,10,B,10B,20,48.3453326,70.04563546,21.3,16.8,7,II
180 mg/mL,1:08,10,B,10B,24,42.01449416,59.29857439,22.4,19.2,27,II
180 mg/mL,1:08,10,B,10B,28,52.16022395,46.65965594,20.6,21.6,12,II
180 mg/mL,1:08,10,B,10B,32,44.94336203,81.24744611,21.9,13.7,10,II
180 mg/mL,1:08,10,B,10B,36,63.54662846,43.1963256,18.3,22.2,71,II
180 mg/mL,1:08,10,B,10B,40,56.31892913,48.90044281,19.8,21.2,1,II
180 mg/mL,1:08,10,B,10B,44,56.31892913,75.1027386,19.8,15.5,82,II
180 mg/mL,1:08,10,B,10B,48,54.26625728,67.95916299,20.2,17.3,0,II
180 mg/mL,1:08,10,B,10B,52,58.31855448,10.9649099,19.4,27,64,II
180 mg/mL,1:08,10,B,10B,56,55.29924381,72.83421799,20,16.1,3,II
180 mg/mL,1:08,10,B,10B,60,48.3453326,52.16022395,21.3,20.6,0,II
180 mg/mL,1:08,10,B,10B,64,44.36443854,49.45216987,22,21.1,0,II
180 mg/mL,1:08,10,B,10B,66,24.00839073,24.69897905,25.2,25.1,0,II
180 mg/mL,1:04,11,B,11B,4,51.62534139,50.54549345,20.7,20.9,0,II
180 mg/mL,1:04,11,B,11B,8,47.22494386,42.60712698,21.5,22.3,0,II
180 mg/mL,1:04,11,B,11B,10,9.443380118,17.63236339,27.2,26.1,0,II
180 mg/mL,1:02,12,B,12B,4,46.65965594,47.22494386,21.6,21.5,0,II
180 mg/mL,1:02,12,B,12B,8,73.60280398,51.62534139,15.9,20.7,0,II
180 mg/mL,1:02,12,B,12B,12,88.90617683,73.60280398,10.9,15.9,0,II
180 mg/mL,1:02,12,B,12B,16,87.94913819,65.79305217,11.3,17.8,12,II
180 mg/mL,1:02,12,B,12B,20,87.45379899,72.05315799,11.5,16.3,15,II
180 mg/mL,1:02,12,B,12B,24,82.17692572,90.25853515,13.4,10.3,13,II
180 mg/mL,1:02,12,B,12B,28,78.97430879,81.24744611,14.4,13.7,5,II
180 mg/mL,1:02,12,B,12B,32,84.52606488,78.97430879,12.6,14.4,8,II
180 mg/mL,1:02,12,B,12B,36,85.08421244,63.08764775,12.4,18.4,3,II
180 mg/mL,1:02,12,B,12B,40,82.17692572,63.08764775,13.4,18.4,5,II
180 mg/mL,1:02,12,B,12B,44,85.89980203,50.0005185,12.1,21,4,II
180 mg/mL,1:02,12,B,12B,48,80.93168216,40.21594509,13.8,22.7,3,II
180 mg/mL,1:02,12,B,12B,52,76.5533354,55.29924381,15.1,20,1,II
180 mg/mL,1:02,12,B,12B,56,72.05315799,28.76796861,16.3,24.5,50,II
180 mg/mL,1:01,13,B,13B,4,15.44240619,77.60913361,26.4,14.8,0,II
180 mg/mL,1:01,13,B,13B,8,41.4184226,37.76952645,22.5,23.1,0,II
180 mg/mL,1:01,13,B,13B,12,71.65793595,119.1389052,16.4,4.9,0,II
180 mg/mL,1:01,13,B,13B,16,64.00237016,94.42358369,18.2,7.7,0,II
180 mg/mL,1:01,13,B,13B,20,74.35896202,100,15.7,0,0,II
180 mg/mL,1:01,13,B,13B,24,77.26025071,100,14.9,0,0,II
180 mg/mL,1:01,13,B,13B,27,30.75473522,29.43374962,24.2,24.4,0,II
180 mg/mL,1:00,14,B,14B,4,49.45216987,84.52606488,21.1,12.6,0,II
180 mg/mL,1:00,14,B,14B,7,34.63339055,24.69897905,23.6,25.1,0,II
90 mg/mL,0:01,15,B,15B,4,47.22494386,61.69121937,21.5,18.7,0,II
90 mg/mL,0:01,15,B,15B,8,47.22494386,55.81074666,21.5,19.9,0,II
90 mg/mL,0:01,15,B,15B,12,60.26545285,83.95631634,19,12.8,0,II
90 mg/mL,0:01,15,B,15B,13,15.44240619,13.21995798,26.4,26.7,0,II
90 mg/mL,1:16,16,B,16B,4,46.0909661,55.81074666,21.7,19.9,0,II
90 mg/mL,1:16,16,B,16B,8,89.36799546,76.90831998,10.7,15,0,II
90 mg/mL,1:16,16,B,16B,12,66.23267797,92.85354272,17.7,9,0,II
90 mg/mL,1:16,16,B,16B,16,80.29120964,79.3080442,14,14.3,0,II
90 mg/mL,1:16,16,B,16B,20,64.90415756,84.52606488,18,12.6,0,II
90 mg/mL,1:16,16,B,16B,24,68.38280672,95.2919166,17.2,6.9,0,II
90 mg/mL,1:16,16,B,16B,28,69.22055933,63.08764775,17,18.4,0,II
90 mg/mL,1:16,16,B,16B,32,72.05315799,48.90044281,16.3,21.2,0,II
90 mg/mL,1:16,16,B,16B,36,79.3080442,74.73239507,14.3,15.6,0,II
90 mg/mL,1:16,16,B,16B,40,72.05315799,77.95497475,16.3,14.7,0,II
90 mg/mL,1:16,16,B,16B,44,58.81020965,73.22006737,19.3,16,0,II
90 mg/mL,1:16,16,B,16B,48,70.04563546,50.0005185,16.8,21,0,II
90 mg/mL,1:16,16,B,16B,52,61.21923053,61.21923053,18.8,18.8,0,II
90 mg/mL,1:16,16,B,16B,56,64.4548781,55.81074666,18.1,19.9,0,II
90 mg/mL,1:16,16,B,16B,60,56.82379618,66.23267797,19.7,17.7,0,II
90 mg/mL,1:16,16,B,16B,64,53.21993032,10.9649099,20.4,27,0,II
90 mg/mL,1:16,16,B,16B,68,54.78441565,57.82360386,20.1,19.5,0,II
90 mg/mL,1:16,16,B,16B,72,65.35021381,44.94336203,17.9,21.9,0,II
90 mg/mL,1:16,16,B,16B,76,59.78365377,61.69121937,19.1,18.7,0,II
90 mg/mL,1:16,16,B,16B,77,10.9649099,8.677153968,27,27.3,0,II
90 mg/mL,1:08,17,B,17B,4,53.21993032,48.90044281,20.4,21.2,0,II
90 mg/mL,1:08,17,B,17B,8,67.95916299,75.46999848,17.3,15.4,0,II
90 mg/mL,1:08,17,B,17B,12,63.54662846,86.16592452,18.3,12,0,II
90 mg/mL,1:08,17,B,17B,16,79.63876864,79.3080442,14.2,14.3,0,II
90 mg/mL,1:08,17,B,17B,20,90.25853515,83.95631634,10.3,12.8,0,II
90 mg/mL,1:08,17,B,17B,24,83.66707474,61.21923053,12.9,18.8,1,II
90 mg/mL,1:08,17,B,17B,28,100,68.80327034,,17.1,0,II
90 mg/mL,1:08,17,B,17B,32,80.29120964,47.78683452,14,21.4,0,II
90 mg/mL,1:08,17,B,17B,36,93.97034611,43.7820946,8.1,22.1,56,II
90 mg/mL,1:08,17,B,17B,40,83.37491261,78.6375562,13,14.5,113,II
90 mg/mL,1:08,17,B,17B,44,88.4332444,74.35896202,11.1,15.7,62,II
90 mg/mL,1:08,17,B,17B,48,77.95497475,45.51886968,14.7,21.8,69,II
90 mg/mL,1:08,17,B,17B,52,100,56.82379618,0,19.7,66,II
90 mg/mL,1:08,17,B,17B,56,100,72.05315799,0,16.3,54,II
90 mg/mL,1:08,17,B,17B,60,85.63081384,72.83421799,12.2,16.1,55,II
90 mg/mL,1:08,17,B,17B,64,94.864211,63.54662846,7.3,18.3,28,II
90 mg/mL,1:08,17,B,17B,68,93.85510064,47.22494386,8.2,21.5,20,II
90 mg/mL,1:08,17,B,17B,70,30.75473522,36.52551372,24.2,23.3,12,II
90 mg/mL,1:04,18,B,18B,4,58.81020965,66.23267797,19.3,17.7,0,II
90 mg/mL,1:04,18,B,18B,8,79.63876864,62.1599484,14.2,18.6,0,II
90 mg/mL,1:04,18,B,18B,12,86.42918834,73.60280398,11.9,15.9,0,II
90 mg/mL,1:04,18,B,18B,16,73.9824336,67.10231334,15.8,17.5,0,II
90 mg/mL,1:04,18,B,18B,20,72.44525011,71.25957831,16.2,16.5,0,II
90 mg/mL,1:04,18,B,18B,24,93.02717477,84.24264413,8.9,12.7,0,II
90 mg/mL,1:04,18,B,18B,28,100,68.80327034,,17.1,0,II
90 mg/mL,1:04,18,B,18B,32,120.4818301,78.29778024,12.8,14.6,0,II
90 mg/mL,1:04,18,B,18B,36,99.89131055,77.95497475,0.6,14.7,14,II
90 mg/mL,1:04,18,B,18B,40,100,52.16022395,0,20.6,58,II
90 mg/mL,1:02,19,B,19B,4,50.54549345,62.6254228,20.9,18.5,0,II
90 mg/mL,1:02,19,B,19B,8,99.79681287,76.90831998,0.9,15,0,II
90 mg/mL,1:02,19,B,19B,12,155.2992438,81.24744611,0,13.7,0,II
90 mg/mL,1:02,19,B,19B,16,126.3000478,58.31855448,5.3,19.4,1,II
90 mg/mL,1:02,19,B,19B,20,109.3846954,67.95916299,10.6,17.3,0,II
90 mg/mL,1:02,19,B,19B,24,91.31029427,24.69897905,9.8,25.1,0,II
90 mg/mL,1:01,20,B,20B,4,100,61.21923053,0,18.8,0,II
90 mg/mL,1:01,20,B,20B,8,199.8913106,64.4548781,0.6,18.1,0,II
90 mg/mL,1:01,20,B,20B,12,251.6253414,69.63467919,0,16.9,0,II
90 mg/mL,1:01,20,B,20B,16,90.25853515,135.898291,10.3,0,0,II
90 mg/mL,1:01,20,B,20B,20,100,100,0,0,0,II
90 mg/mL,1:01,20,B,20B,24,195.7063632,42.60712698,6.5,22.3,0,II
90 mg/mL,1:01,20,B,20B,28,177.3700774,82.17692572,1,13.4,0,II
90 mg/mL,1:01,20,B,20B,31,92.66991456,47.22494386,9.1,21.5,0,II
90 mg/mL,1:00,21,B,21B,4,50.0005185,85.89980203,21,12.1,0,II
45 mg/mL,0:01,22,B,22B,4,72.83421799,47.78683452,16.1,21.4,0,II
45 mg/mL,0:01,22,B,22B,8,44.36443854,72.44525011,22,16.2,0,II
45 mg/mL,0:01,22,B,22B,12,40.81890775,28.09865641,22.6,24.6,0,II
45 mg/mL,1:16,23,B,23B,4,64.00237016,50.54549345,18.2,20.9,0,II
45 mg/mL,1:16,23,B,23B,8,62.1599484,89.81876104,18.6,10.5,0,II
45 mg/mL,1:16,23,B,23B,12,67.95916299,47.78683452,17.3,21.4,0,II
45 mg/mL,1:16,23,B,23B,16,65.79305217,77.26025071,17.8,14.9,1,II
45 mg/mL,1:16,23,B,23B,20,72.05315799,68.38280672,16.3,17.2,0,II
45 mg/mL,1:16,23,B,23B,24,51.08709948,38.38632527,20.8,23,0,II
45 mg/mL,1:16,23,B,23B,28,55.81074666,47.78683452,19.9,21.4,0,II
45 mg/mL,1:16,23,B,23B,32,59.78365377,70.45343368,19.1,16.7,0,II
45 mg/mL,1:16,23,B,23B,36,47.22494386,64.4548781,21.5,18.1,0,II
45 mg/mL,1:16,23,B,23B,40,60.26545285,64.90415756,19,18,1,II
45 mg/mL,1:16,23,B,23B,44,52.69175198,68.80327034,20.5,17.1,0,II
45 mg/mL,1:16,23,B,23B,48,53.21993032,50.54549345,20.4,20.9,0,II
45 mg/mL,1:16,23,B,23B,52,54.78441565,64.90415756,20.1,18,0,II
45 mg/mL,1:16,23,B,23B,56,17.63236339,89.59475605,26.1,10.6,0,II
45 mg/mL,1:08,24,B,24B,4,48.3453326,53.74476379,21.3,20.3,0,II
45 mg/mL,1:08,24,B,24B,8,70.04563546,72.44525011,16.8,16.2,0,II
45 mg/mL,1:08,24,B,24B,12,99.1930285,68.80327034,2.2,17.1,0,II
45 mg/mL,1:08,24,B,24B,16,118.5867297,64.4548781,10.5,18.1,0,II
45 mg/mL,1:08,24,B,24B,20,100,53.21993032,0,20.4,0,II
45 mg/mL,1:08,24,B,24B,24,99.91796282,19.78993932,0.5,25.8,11,II
45 mg/mL,1:04,25,B,25B,4,85.08421244,51.62534139,12.4,20.7,0,II
45 mg/mL,1:04,25,B,25B,8,50.54549345,62.6254228,20.9,18.5,0,II
45 mg/mL,1:04,25,B,25B,11,70.45343368,31.40994837,16.7,24.1,0,II
45 mg/mL,1:02,26,B,26B,4,147.2249439,45.51886968,0,21.8,0,II
45 mg/mL,1:02,26,B,26B,8,185.899802,61.69121937,0,18.7,0,II
45 mg/mL,1:02,26,B,26B,12,160.7439767,65.79305217,0,17.8,0,II
45 mg/mL,1:02,26,B,26B,15,66.66909657,83.66707474,17.6,12.9,9,II
45 mg/mL,1:01,27,B,27B,4,164.4548781,48.90044281,0,21.2,0,II
45 mg/mL,1:01,27,B,27B,8,200,86.94716829,0,11.7,0,II
45 mg/mL,1:01,27,B,27B,10,2.415754073,36.52551372,28.1,23.3,0,II
45 mg/mL,1:00,28,B,28B,3,48.90044281,23.31424166,21.2,25.3,0,II
360 mg/mL,0:01,1,C,1C,4,28.76796861,38.99965834,24.5,22.9,0,II
360 mg/mL,0:01,1,C,1C,8,33.99570412,93.97034611,23.7,8.1,0,II
360 mg/mL,0:01,1,C,1C,12,35.89829095,87.2018987,23.4,11.6,0,II
360 mg/mL,0:01,1,C,1C,16,38.99965834,30.09600373,22.9,24.3,0,II
360 mg/mL,0:01,1,C,1C,20,34.63339055,75.83418062,23.6,15.3,0,II
360 mg/mL,0:01,1,C,1C,24,46.0909661,85.08421244,21.7,12.4,0,II
